snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,1.329,954137.077936,100.583,0.623,0,
1,1,51.787,954187.536017,100.106,0.477,0,
2,2,103.541,954239.2902020001,100.543,0.437,0,
3,3,153.848,954289.596591,100.312,0.231,0,
4,4,204.856,954340.6044739999,100.159,0.153,0,
5,5,255.631,954391.37963,100.363,0.204,0,
6,6,305.972,954441.721155,100.118,0.245,0,
7,7,356.874,954492.622804,100.27,0.152,0,
8,8,407.449,954543.198097,100.474,0.203,0,
9,9,458.188,954593.9369,100.215,0.258,0,
10,10,508.68,954644.4288989999,100.227,0.012,0,
11,11,559.32,954695.069201,100.177,0.051,0,
12,12,609.924,954745.672747,100.284,0.107,0,
13,13,660.456,954796.204344,100.105,0.179,0,
14,14,712.135,954847.8841469999,100.319,0.214,0,
15,15,762.767,954898.515931,100.619,0.301,0,
16,16,813.509,954949.257979,100.899,0.279,0,
17,17,864.018,954999.766927,100.318,0.58,0,
18,18,915.102,955050.8506219999,100.194,0.125,0,
19,19,965.574,955101.323073,100.094,0.1,0,
20,20,1016.645,955152.394147,100.187,0.093,0,
21,21,1067.369,955203.118119,100.541,0.355,0,
22,22,1117.692,955253.441023,100.114,0.427,0,
23,23,1168.636,955304.3842719999,100.209,0.095,0,
24,24,1219.626,955355.374479,100.663,0.453,0,
25,25,1270.096,955405.84476,100.407,0.256,0,
26,26,1320.889,955456.6380500001,100.142,0.265,0,
27,27,1371.75,955507.499021,100.357,0.214,0,
28,28,1422.472,955558.22031,100.245,0.112,0,
29,29,1473.344,955609.092896,100.124,0.121,0,
30,30,1524.14,955659.8888879999,100.581,0.457,0,
31,31,1574.36,955710.109241,100.183,0.398,0,
32,32,1625.331,955761.079674,100.251,0.068,0,
33,33,1677.372,955813.1212350001,100.907,0.656,0,
34,34,1727.44,955863.189133,100.463,0.444,0,
35,35,1778.203,955913.952207,100.311,0.152,0,
36,36,1829.456,955965.205094,100.238,0.073,0,
37,37,1880.188,956015.937241,100.462,0.224,0,
38,38,1930.652,956066.400854,100.208,0.254,0,
39,39,1981.248,956116.9967199999,100.209,0.001,0,
40,40,2032.386,956168.135172,100.827,0.618,0,
41,41,2082.23,956217.979238,100.184,0.643,0,
42,42,2133.113,956268.862028,100.28,0.096,0,
43,43,2184.082,956319.830302,100.853,0.573,0,
44,44,2234.261,956370.010077,100.308,0.544,0,
45,45,2285.025,956420.773662,100.562,0.254,0,
46,46,2335.426,956471.174634,100.417,0.145,0,
47,47,2387.702,956523.4510840001,100.727,0.31,0,
48,48,2438.043,956573.7918080001,100.587,0.14,0,
49,49,2488.68,956624.4286710001,100.21,0.377,0,
50,50,2539.883,956675.6312899999,100.188,0.023,0,
51,51,2590.998,956726.74662,100.164,0.023,0,
52,52,2642.293,956778.0421740001,100.847,0.682,0,
53,53,2692.462,956828.210541,100.495,0.351,0,
54,54,2743.464,956879.2126340001,100.381,0.115,0,
55,55,2793.847,956929.5955630001,100.092,0.288,0,
56,56,2844.881,956980.630134,100.549,0.456,0,
57,57,2895.572,957031.320727,100.932,0.384,0,
58,58,2945.62,957081.368353,100.128,0.804,0,
59,59,2997.397,957133.145918,100.193,0.065,0,
60,60,3048.488,957184.236853,100.806,0.613,0,
61,61,3098.48,957234.229223,100.104,0.702,0,
62,62,3149.155,957284.903816,100.104,0.0,0,
63,63,3200.077,957335.826043,100.397,0.294,0,
64,64,3250.438,957386.187044,100.176,0.222,0,
65,65,3300.945,957436.6936379999,100.209,0.033,0,
66,66,3351.87,957487.61834,100.54,0.331,0,
67,67,3402.309,957538.057319,100.376,0.164,0,
68,68,3453.942,957589.691016,100.654,0.278,0,
69,69,3503.903,957639.651791,100.078,0.576,0,
70,70,3554.982,957690.7302890001,100.217,0.139,0,
71,71,3606.191,957741.939926,100.51,0.293,0,
72,72,3657.413,957793.161928,101.091,0.58,0,
73,73,3707.134,957842.882671,100.205,0.886,0,
74,74,3758.566,957894.315044,100.571,0.366,0,
75,75,3810.476,957946.2245209999,102.171,1.6,0,
76,76,3859.341,957995.0902450001,100.302,1.869,0,
77,77,3910.479,958046.227485,100.591,0.289,0,
78,78,3960.935,958096.683979,100.505,0.086,0,
79,79,4011.534,958147.282873,100.483,0.022,0,
80,80,4062.107,958197.855584,100.432,0.051,0,
81,81,4112.648,958248.396496,100.631,0.199,0,
82,82,4162.946,958298.6944960001,100.235,0.396,0,
83,83,4214.211,958349.959578,100.54,0.304,0,
84,84,4264.929,958400.677357,100.867,0.328,0,
85,85,4316.278,958452.0262869999,100.3,0.568,0,
86,86,4367.401,958503.1495109999,100.545,0.245,0,
87,87,4418.5,958554.248505,100.596,0.052,0,
88,88,4469.293,958605.041709,100.228,0.368,0,
89,89,4520.22,958655.968303,100.258,0.029,0,
90,90,4570.763,958706.5120549999,100.265,0.008,0,
91,91,4621.286,958757.034717,100.201,0.064,0,
92,92,4672.752,958808.500339,100.411,0.209,0,
93,93,4722.855,958858.6035150001,100.17,0.241,0,
