snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,3648.468,954136.875258,100.5,0.108,0,
1,1,3699.1,954187.507144,100.116,0.384,0,
2,2,3750.436,954238.842479,100.182,0.066,0,
3,3,3801.101,954289.50782,100.26,0.078,0,
4,4,3852.087,954340.493809,100.151,0.109,0,
5,5,3902.842,954391.248637,100.271,0.12,0,
6,6,3953.255,954441.662459,100.097,0.174,0,
7,7,4004.095,954492.5019190001,100.206,0.109,0,
8,8,4054.911,954543.317624,100.611,0.405,0,
9,9,4105.326,954593.733337,100.336,0.276,0,
10,10,4155.884,954644.2909260001,100.107,0.229,0,
11,11,4206.61,954695.017181,100.146,0.039,0,
12,12,4257.217,954745.623691,100.254,0.108,0,
13,13,4307.78,954796.186724,100.114,0.14,0,
14,14,4359.397,954847.803982,100.273,0.159,0,
15,15,4409.965,954898.372276,100.493,0.22,0,
16,16,4460.725,954949.131558,100.794,0.301,0,
17,17,4511.726,955000.132992,100.709,0.084,0,
18,18,4562.651,955051.057655,100.422,0.287,0,
19,19,4613.02,955101.426939,100.234,0.188,0,
20,20,4663.997,955152.403842,100.256,0.022,0,
21,21,4714.849,955203.256414,100.706,0.45,0,
22,22,4765.056,955253.463063,100.177,0.529,0,
23,23,4815.825,955304.2321100001,100.255,0.078,0,
24,24,4866.928,955355.3346439999,100.64,0.385,0,
25,25,4917.297,955405.7037879999,100.331,0.309,0,
26,26,4968.231,955456.637812,100.179,0.152,0,
27,27,5018.982,955507.3885509999,100.274,0.095,0,
28,28,5069.707,955558.114017,100.173,0.101,0,
29,29,5120.604,955609.011164,100.076,0.097,0,
30,30,5171.374,955659.780802,100.495,0.418,0,
31,31,5221.615,955710.0217759999,100.113,0.382,0,
32,32,5272.567,955760.973652,100.179,0.066,0,
33,33,5324.605,955813.012144,100.815,0.636,0,
34,34,5374.781,955863.18805,100.488,0.327,0,
35,35,5425.42,955913.8264980001,100.205,0.282,0,
36,36,5476.66,955965.0670129999,100.126,0.08,0,
37,37,5527.425,956015.8324589999,100.378,0.253,0,
38,38,5577.937,956066.344443,100.19,0.188,0,
39,39,5628.528,956116.9351029999,100.186,0.004,0,
