snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,8134.516,187167.311176,0.345,0.291,0,
1,1,8185.729,187218.52382200002,0.347,0.003,0,
2,2,8237.254,187270.04905499998,0.399,0.051,0,
3,3,8288.529,187321.323414,0.182,0.217,0,
4,4,8339.442,187372.23712900002,0.356,0.175,0,
5,5,8390.244,187423.038271,0.327,0.03,0,
6,6,8440.97,187473.765133,0.327,0.0,0,
7,7,8491.641,187524.436119,0.449,0.122,0,
8,8,8542.202,187574.996979,0.266,0.183,0,
9,9,8592.72,187625.515162,0.157,0.108,0,
10,10,8643.414,187676.208968,0.259,0.102,0,
11,11,8694.18,187726.97504000002,0.151,0.109,0,
12,12,8744.884,187777.678255,0.205,0.054,0,
13,13,8795.431,187828.22608199998,0.259,0.054,0,
14,14,8846.29,187879.08507700003,0.289,0.031,0,
15,15,8897.229,187930.02331,0.316,0.027,0,
16,16,8947.951,187980.746123,0.264,0.052,0,
17,17,8998.618,188031.412339,0.288,0.024,0,
18,18,9049.22,188082.014929,0.23,0.058,0,
19,19,9099.796,188132.591158,0.185,0.045,0,
20,20,9150.453,188183.247213,0.15,0.035,0,
21,21,9201.053,188233.84796900002,0.166,0.016,0,
22,22,9251.778,188284.573174,0.263,0.097,0,
23,23,9302.458,188335.252503,0.18,0.082,0,
24,24,9352.941,188385.735702,0.183,0.003,0,
25,25,9403.643,188436.437313,0.193,0.01,0,
26,26,9454.456,188487.25084599998,0.297,0.104,0,
27,27,9505.342,188538.136537,0.24,0.057,0,
28,28,9556.133,188588.928104,0.296,0.057,0,
29,29,9606.476,188639.27040100002,0.176,0.12,0,
30,30,9657.266,188690.060636,0.339,0.163,0,
31,31,9707.887,188740.68188999998,0.297,0.042,0,
32,32,9758.188,188790.98252700001,0.15,0.147,0,
33,33,9808.803,188841.597407,0.247,0.097,0,
34,34,9859.508,188892.302559,0.155,0.092,0,
35,35,9910.409,188943.203629,0.334,0.18,0,
36,36,9961.427,188994.221429,0.335,0.001,0,
37,37,10012.484,189045.279119,0.336,0.001,0,
38,38,10063.099,189095.893231,0.188,0.148,0,
39,39,10113.78,189146.57437599998,0.262,0.074,0,
40,40,10164.616,189197.41106399999,0.34,0.078,0,
41,41,10215.321,189248.115405,0.32,0.02,0,
42,42,10266.027,189298.821433,0.199,0.121,0,
43,43,10316.621,189349.415495,0.23,0.031,0,
44,44,10367.063,189399.857687,0.16,0.07,0,
45,45,10417.724,189450.518403,0.268,0.108,0,
46,46,10468.439,189501.233926,0.307,0.039,0,
47,47,10522.229,189555.024101,0.352,0.045,0,
48,48,10573.218,189606.01281500002,0.263,0.089,0,
49,49,10623.833,189656.627527,0.333,0.07,0,
50,50,10675.049,189707.84363800002,0.777,0.444,0,
51,51,10725.903,189758.697224,0.379,0.398,0,
52,52,10776.458,189809.252698,0.179,0.201,0,
53,53,10827.039,189859.833283,0.146,0.033,0,
54,54,10878.007,189910.801701,0.314,0.168,0,
55,55,10928.593,189961.387853,0.176,0.138,0,
56,56,10979.487,190012.281625,0.145,0.031,0,
57,57,11030.299,190063.093753,0.206,0.061,0,
58,58,11080.897,190113.692138,0.242,0.036,0,
59,59,11131.493,190164.288067,0.14,0.102,0,
60,60,11182.057,190214.851257,0.242,0.102,0,
61,61,11232.588,190265.383114,0.286,0.044,0,
62,62,11283.33,190316.124523,0.296,0.01,0,
63,63,11334.499,190367.293817,0.354,0.058,0,
64,64,11385.673,190418.46719,0.482,0.128,0,
65,65,11436.914,190469.708637,0.313,0.169,0,
66,66,11488.249,190521.043797,0.448,0.135,0,
67,67,11539.844,190572.63857500002,0.458,0.01,0,
68,68,11591.947,190624.741205,0.992,0.534,0,
69,69,11644.269,190677.063469,1.277,0.285,0,
70,70,11695.306,190728.10019,0.258,1.018,0,
71,71,11746.352,190779.14687,0.265,0.007,0,
72,72,11797.448,190830.242723,0.321,0.056,0,
73,73,11848.737,190881.531262,0.394,0.072,0,
74,74,11900.884,190933.679041,0.889,0.496,0,
75,75,11952.627,190985.42169699998,0.296,0.594,0,
76,76,12004.218,191037.01233,0.799,0.503,0,
77,77,12055.115,191087.90936299998,0.382,0.416,0,
78,78,12105.702,191138.496759,0.237,0.146,0,
79,79,12157.015,191189.809747,0.743,0.507,0,
80,80,12208.712,191241.506682,0.561,0.182,0,
81,81,12259.343,191292.13773699998,0.237,0.324,0,
82,82,12310.593,191343.387869,0.383,0.146,0,
83,83,12361.227,191394.021315,0.22,0.163,0,
84,84,12412.558,191445.35253,0.355,0.135,0,
85,85,12463.658,191496.45264,0.473,0.118,0,
86,86,12514.675,191547.469733,0.401,0.072,0,
87,87,12565.556,191598.35111199997,0.294,0.107,0,
88,88,12616.238,191649.03298699998,0.169,0.125,0,
89,89,12667.098,191699.89300399998,0.197,0.028,0,
90,90,12717.795,191750.59007900002,0.188,0.009,0,
91,91,12768.564,191801.358632,0.297,0.109,0,
92,92,12819.35,191852.144705,0.232,0.065,0,
93,93,12870.145,191902.93947,0.295,0.063,0,
94,94,12920.804,191953.599029,0.348,0.053,0,
95,95,12971.518,192004.31270100002,0.355,0.007,0,
96,96,13022.127,192054.92176300002,0.205,0.15,0,
97,97,13072.854,192105.64844699999,0.225,0.02,0,
98,98,13123.599,192156.393194,0.179,0.047,0,
99,99,13174.259,192207.05354,0.167,0.011,0,
100,100,13224.919,192257.71353900002,0.171,0.004,0,
101,101,13276.14,192308.934592,0.589,0.417,0,
102,102,13327.123,192359.917271,0.316,0.272,0,
103,103,13378.052,192410.847082,0.3,0.016,0,
104,104,13429.241,192462.035668,0.179,0.121,0,
105,105,13480.493,192513.287644,0.405,0.226,0,
106,106,13531.477,192564.271843,0.293,0.112,0,
107,107,13582.144,192614.938697,0.199,0.094,0,
108,108,13632.889,192665.68360599998,0.271,0.072,0,
109,109,13683.771,192716.56573600002,0.218,0.053,0,
110,110,13734.56,192767.35453,0.212,0.006,0,
111,111,13785.363,192818.157892,0.226,0.014,0,
112,112,13836.274,192869.068846,0.267,0.041,0,
