snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,4836.11,187167.562436,0.346,0.292,0,
1,1,4887.071,187218.52384900002,0.212,0.134,0,
2,2,4938.845,187270.297534,0.313,0.101,0,
3,3,4990.082,187321.534746,0.256,0.057,0,
4,4,5040.771,187372.223538,0.119,0.137,0,
5,5,5091.585,187423.038111,0.199,0.079,0,
6,6,5142.285,187473.73751500002,0.146,0.053,0,
7,7,5192.745,187524.197931,0.072,0.074,0,
8,8,5243.529,187574.981855,0.117,0.045,0,
9,9,5294.095,187625.54755100003,0.082,0.035,0,
10,10,5344.819,187676.27203999998,0.161,0.079,0,
11,11,5395.654,187727.106791,0.177,0.016,0,
12,12,5446.258,187777.71050699998,0.1,0.077,0,
13,13,5496.734,187828.187186,0.085,0.015,0,
14,14,5547.845,187879.297625,0.277,0.192,0,
15,15,5598.728,187930.181099,0.207,0.07,0,
16,16,5649.294,187980.747018,0.138,0.069,0,
17,17,5699.989,188031.441507,0.144,0.006,0,
18,18,5750.645,188082.097664,0.21,0.066,0,
19,19,5801.156,188132.608852,0.086,0.124,0,
20,20,5851.885,188183.33767799998,0.132,0.046,0,
21,21,5902.394,188233.84691199998,0.074,0.057,0,
22,22,5953.154,188284.606551,0.128,0.053,0,
23,23,6003.795,188335.248056,0.081,0.047,0,
24,24,6054.284,188385.736711,0.081,0.0,0,
25,25,6105.07,188436.522486,0.146,0.065,0,
26,26,6155.789,188487.242177,0.152,0.006,0,
27,27,6206.944,188538.39698,0.32,0.168,0,
28,28,6257.462,188588.91461799998,0.168,0.152,0,
29,29,6307.945,188639.39802999998,0.203,0.035,0,
30,30,6358.583,188690.03625900001,0.165,0.038,0,
31,31,6409.171,188740.623636,0.14,0.025,0,
32,32,6459.624,188791.076635,0.145,0.005,0,
33,33,6510.109,188841.56177,0.094,0.051,0,
34,34,6560.959,188892.411742,0.156,0.062,0,
35,35,6611.879,188943.332048,0.305,0.149,0,
36,36,6662.812,188994.26519,0.145,0.16,0,
37,37,6713.912,189045.364936,0.152,0.007,0,
38,38,6764.602,189096.054986,0.228,0.076,0,
39,39,6815.129,189146.581481,0.148,0.079,0,
40,40,6865.959,189197.412322,0.207,0.059,0,
41,41,6916.65,189248.10282499998,0.156,0.051,0,
42,42,6967.481,189298.934233,0.155,0.002,0,
43,43,7018.087,189349.53961,0.218,0.063,0,
44,44,7068.618,189400.071023,0.252,0.035,0,
45,45,7119.014,189450.466605,0.097,0.155,0,
46,46,7170.017,189501.470069,0.292,0.194,0,
47,47,7223.574,189555.02718,0.196,0.095,0,
48,48,7274.599,189606.051444,0.18,0.016,0,
49,49,7325.159,189656.61179599998,0.146,0.034,0,
50,50,7376.504,189707.95733,0.166,0.02,0,
51,51,7427.07,189758.523254,0.093,0.074,0,
52,52,7477.865,189809.31771600002,0.112,0.02,0,
53,53,7528.521,189859.974161,0.185,0.073,0,
54,54,7579.422,189910.874756,0.167,0.018,0,
55,55,7629.936,189961.389166,0.077,0.09,0,
56,56,7680.881,190012.33343,0.084,0.007,0,
57,57,7731.684,190063.13665,0.12,0.036,0,
58,58,7782.239,190113.691566,0.118,0.002,0,
59,59,7832.922,190164.374455,0.124,0.006,0,
60,60,7883.361,190214.814371,0.092,0.032,0,
61,61,7933.837,190265.289742,0.089,0.003,0,
62,62,7984.944,190316.396704,0.202,0.112,0,
63,63,8035.874,190367.327143,0.219,0.017,0,
64,64,8087.137,190418.59001800002,0.31,0.091,0,
65,65,8138.26,190469.71277800002,0.123,0.186,0,
66,66,8189.669,190521.12140200002,0.281,0.158,0,
67,67,8241.296,190572.74892699998,0.283,0.002,0,
68,68,8293.488,190624.94137,0.436,0.153,0,
69,69,8345.754,190677.206597,0.351,0.086,0,
70,70,8396.789,190728.24143599998,0.142,0.209,0,
71,71,8447.752,190779.205186,0.123,0.019,0,
72,72,8498.935,190830.38767,0.219,0.096,0,
73,73,8550.265,190881.717723,0.286,0.067,0,
74,74,8602.422,190933.875021,0.458,0.171,0,
75,75,8654.2,190985.65309,0.228,0.229,0,
76,76,8705.715,191037.167539,0.204,0.025,0,
77,77,8756.481,191087.933668,0.268,0.065,0,
78,78,8807.214,191138.666666,0.212,0.056,0,
79,79,8858.33,191189.78270799998,0.17,0.042,0,
80,80,8909.88,191241.332617,0.236,0.065,0,
81,81,8960.831,191292.28368899997,0.197,0.039,0,
82,82,9011.935,191343.387972,0.186,0.011,0,
83,83,9062.638,191394.091265,0.161,0.025,0,
84,84,9113.9,191445.35281,0.188,0.027,0,
85,85,9165.078,191496.53116100002,0.179,0.009,0,
86,86,9216.154,191547.606707,0.307,0.128,0,
87,87,9266.919,191598.37147100002,0.143,0.164,0,
88,88,9317.643,191649.095479,0.114,0.029,0,
89,89,9368.49,191699.943153,0.129,0.015,0,
90,90,9419.168,191750.62076,0.099,0.03,0,
91,91,9470.047,191801.499872,0.214,0.116,0,
92,92,9520.86,191852.312845,0.211,0.003,0,
93,93,9571.491,191902.94349900002,0.187,0.025,0,
94,94,9622.038,191953.49075,0.112,0.075,0,
95,95,9672.859,192004.312305,0.141,0.029,0,
96,96,9723.604,192055.056899,0.194,0.052,0,
97,97,9774.292,192105.744721,0.147,0.047,0,
98,98,9824.964,192156.416666,0.1,0.047,0,
99,99,9875.704,192207.156491,0.159,0.059,0,
100,100,9926.279,192257.73230600002,0.089,0.07,0,
101,101,9977.606,192309.05912,0.573,0.484,0,
102,102,10028.646,192360.099342,0.324,0.249,0,
103,103,10079.464,192410.91733199998,0.167,0.157,0,
104,104,10131.045,192462.49743699998,0.503,0.336,0,
105,105,10181.907,192513.360288,0.151,0.352,0,
106,106,10232.947,192564.400383,0.178,0.026,0,
107,107,10283.607,192615.059473,0.204,0.026,0,
