snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,3981.389,619814.1310790001,0.232,0.077,0,
1,1,4032.515,619865.257121,0.246,0.015,0,
3,3,4134.824,619967.565622,0.328,0.081,0,
4,4,4186.85,620019.592033,0.243,0.085,0,
5,5,4237.83,620070.571299,0.216,0.027,0,
6,6,4288.178,620120.919365,0.1,0.116,0,
7,7,4339.013,620171.754587,0.155,0.055,0,
8,8,4389.849,620222.5908499999,0.149,0.006,0,
9,9,4440.514,620273.255288,0.227,0.078,0,
10,10,4491.04,620323.781357,0.149,0.077,0,
11,11,4541.668,620374.409886,0.152,0.003,0,
12,12,4592.425,620425.1665970001,0.189,0.037,0,
13,13,4642.94,620475.6819430001,0.09,0.099,0,
14,14,4693.784,620526.525626,0.181,0.09,0,
15,15,4744.483,620577.224362,0.15,0.031,0,
16,16,4795.65,620628.392227,0.157,0.007,0,
17,17,4846.49,620679.231377,0.129,0.027,0,
18,18,4897.414,620730.156234,0.163,0.034,0,
19,19,4948.263,620781.0052329999,0.315,0.152,0,
20,20,4998.763,620831.504742,0.128,0.187,0,
21,21,5049.515,620882.257129,0.164,0.036,0,
22,22,5100.542,620933.284188,0.145,0.019,0,
23,23,5151.983,620984.7244899999,0.144,0.001,0,
24,24,5202.606,621035.348133,0.109,0.035,0,
25,25,5253.457,621086.198614,0.181,0.072,0,
26,26,5304.529,621137.270646,0.189,0.008,0,
27,27,5355.528,621188.2698959999,0.215,0.026,0,
28,28,5406.735,621239.476945,0.407,0.191,0,
29,29,5457.486,621290.227986,0.239,0.167,0,
30,30,5508.083,621340.82447,0.154,0.085,0,
31,31,5558.876,621391.6181409999,0.227,0.073,0,
32,32,5609.594,621442.335618,0.149,0.078,0,
33,33,5660.934,621493.675668,0.242,0.093,0,
34,34,5713.013,621545.754845,0.108,0.134,0,
35,35,5764.093,621596.83452,0.271,0.163,0,
36,36,5814.74,621647.481473,0.172,0.099,0,
37,37,5866.738,621699.4793390001,0.444,0.272,0,
38,38,5917.461,621750.203063,0.253,0.191,0,
39,39,5968.081,621800.822971,0.179,0.073,0,
40,40,6018.925,621851.6663970001,0.185,0.005,0,
41,41,6069.569,621902.310969,0.199,0.015,0,
42,42,6121.16,621953.901942,0.23,0.03,0,
43,43,6172.218,622004.9596630001,0.207,0.022,0,
44,44,6223.185,622055.926311,0.296,0.088,0,
45,45,6274.03,622106.772092,0.16,0.135,0,
46,46,6324.789,622157.530877,0.233,0.072,0,
47,47,6376.797,622209.539047,0.191,0.042,0,
48,48,6428.194,622260.9354610001,0.288,0.097,0,
49,49,6480.325,622313.066808,0.369,0.081,0,
50,50,6531.335,622364.076469,0.33,0.039,0,
51,51,6582.296,622415.037366,0.451,0.121,0,
52,52,6632.997,622465.738612,0.158,0.293,0,
53,53,6683.997,622516.738397,0.176,0.017,0,
54,54,6734.908,622567.649921,0.15,0.025,0,
55,55,6786.039,622618.7812010001,0.177,0.027,0,
56,56,6837.712,622670.453845,0.351,0.174,0,
57,57,6889.018,622721.759403,0.217,0.133,0,
58,58,6939.805,622772.546414,0.25,0.033,0,
