snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
49,49,11099.876,622313.035216,0.748,0.367,0,
50,50,11150.641,622363.8005819999,0.301,0.448,0,
51,51,11201.679,622414.8379929999,0.378,0.077,0,
52,52,11252.541,622465.700108,0.361,0.017,0,
53,53,11303.533,622516.692197,0.319,0.041,0,
54,54,11354.406,622567.5647110001,0.275,0.045,0,
55,55,11405.631,622618.790057,0.38,0.105,0,
56,56,11456.973,622670.131853,0.496,0.116,0,
57,57,11508.627,622721.786276,0.401,0.095,0,
58,58,11559.276,622772.4350680001,0.249,0.152,0,
59,59,11609.911,622823.06965,0.242,0.006,0,
60,60,11661.051,622874.209715,0.291,0.049,0,
61,61,11712.663,622925.822486,0.5,0.209,0,
62,62,11764.106,622977.264867,0.757,0.257,0,
63,63,11814.916,623028.075369,0.405,0.352,0,
64,64,11865.402,623078.561345,0.212,0.193,0,
65,65,11916.19,623129.349362,0.316,0.104,0,
66,66,11966.904,623180.0632330001,0.298,0.017,0,
67,67,12017.65,623230.8088659999,0.281,0.018,0,
68,68,12068.702,623281.860849,0.24,0.041,0,
69,69,12119.825,623332.9840500001,0.353,0.114,0,
70,70,12170.634,623383.793528,0.218,0.136,0,
71,71,12221.456,623434.6154209999,0.173,0.045,0,
72,72,12272.226,623485.384798,0.311,0.138,0,
73,73,12323.356,623536.514875,0.236,0.075,0,
74,74,12374.789,623587.9476290001,0.417,0.181,0,
75,75,12426.139,623639.298286,0.358,0.059,0,
76,76,12477.025,623690.183976,0.337,0.021,0,
77,77,12527.864,623741.023179,0.369,0.032,0,
78,78,12579.158,623792.316823,0.569,0.2,0,
79,79,12631.825,623844.9840419999,0.316,0.253,0,
80,80,12683.208,623896.366919,0.392,0.076,0,
81,81,12734.243,623947.4025590001,0.306,0.086,0,
82,82,12785.318,623998.47703,0.345,0.039,0,
83,83,12836.96,624050.119325,0.391,0.046,0,
84,84,12888.386,624101.545186,0.369,0.022,0,
86,86,12990.529,624203.687959,0.321,0.048,0,
87,87,13041.627,624254.785993,0.39,0.068,0,
88,88,13092.975,624306.1338119999,0.367,0.023,0,
89,89,13144.768,624357.927291,1.05,0.683,0,
90,90,13195.415,624408.574165,0.273,0.776,0,
91,91,13246.395,624459.553875,0.288,0.015,0,
92,92,13297.455,624510.614388,0.232,0.056,0,
93,93,13348.416,624561.574772,0.302,0.07,0,
95,95,13450.028,624663.186739,0.263,0.039,0,
96,96,13500.932,624714.091459,0.222,0.041,0,
97,97,13551.974,624765.132989,0.606,0.384,0,
98,98,13602.457,624815.6164299999,0.331,0.275,0,
99,99,13653.394,624866.553451,0.25,0.08,0,
100,100,13704.695,624917.854044,0.3,0.049,0,
101,101,13755.951,624969.110082,0.384,0.084,0,
102,102,13807.967,625021.126104,0.392,0.008,0,
103,103,13859.363,625072.522073,0.4,0.009,0,
104,104,13910.426,625123.585348,0.344,0.056,0,
105,105,13961.459,625174.618439,0.234,0.109,0,
106,106,14012.402,625225.56144,0.307,0.072,0,
107,107,14063.103,625276.261778,0.209,0.098,0,
108,108,14113.951,625327.11026,0.238,0.029,0,
109,109,14165.24,625378.399203,0.293,0.055,0,
110,110,14216.362,625429.521182,0.489,0.196,0,
111,111,14267.07,625480.22908,0.357,0.132,0,
112,112,14318.06,625531.219105,0.302,0.055,0,
113,113,14369.259,625582.418114,0.325,0.022,0,
114,114,14420.099,625633.258041,0.266,0.059,0,
115,115,14472.172,625685.33125,0.463,0.197,0,
116,116,14523.144,625736.302683,0.203,0.261,0,
117,117,14573.874,625787.032989,0.242,0.039,0,
118,118,14624.83,625837.989492,0.309,0.068,0,
119,119,14676.247,625889.406206,0.371,0.062,0,
120,120,14727.273,625940.4320469999,0.631,0.26,0,
121,121,14777.883,625991.041973,0.429,0.203,0,
122,122,14829.334,626042.492736,0.563,0.134,0,
123,123,14880.211,626093.370292,0.338,0.225,0,
124,124,14931.229,626144.388121,0.3,0.037,0,
125,125,14981.813,626194.971965,0.283,0.017,0,
126,126,15033.192,626246.35149,0.504,0.221,0,
127,127,15083.861,626297.0200029999,0.225,0.279,0,
128,128,15134.555,626347.713859,0.271,0.045,0,
129,129,15185.391,626398.549735,0.257,0.013,0,
130,130,15236.415,626449.573726,0.214,0.043,0,
131,131,15287.456,626500.615499,0.242,0.027,0,
132,132,15338.266,626551.424946,0.214,0.028,0,
133,133,15389.365,626602.5241050001,0.189,0.025,0,
136,136,15541.726,626754.8854479999,0.239,0.05,0,
137,137,15592.572,626805.730665,0.282,0.043,0,
138,138,15643.887,626857.045734,0.904,0.622,0,
139,139,15694.539,626907.697973,0.264,0.64,0,
140,140,15745.37,626958.5295760001,0.247,0.016,0,
141,141,15796.272,627009.4309950001,0.215,0.033,0,
142,142,15847.487,627060.646075,0.246,0.031,0,
143,143,15899.183,627112.342499,1.161,0.915,0,
144,144,15949.641,627162.7999239999,0.366,0.795,0,
145,145,16000.508,627213.667255,0.596,0.23,0,
146,146,16051.264,627264.423411,0.183,0.413,0,
147,147,16102.028,627315.1873069999,0.201,0.017,0,
148,148,16152.822,627365.9810520001,0.203,0.003,0,
149,149,16203.675,627416.833696,0.332,0.129,0,
150,150,16255.113,627468.272427,0.279,0.054,0,
151,151,16306.718,627519.87743,0.461,0.182,0,
152,152,16357.833,627570.992112,0.386,0.075,0,
153,153,16408.522,627621.681394,0.266,0.12,0,
154,154,16459.829,627672.98826,0.338,0.072,0,
155,155,16510.623,627723.78195,0.272,0.066,0,
156,156,16561.558,627774.7175329999,0.394,0.122,0,
157,157,16612.568,627825.727515,0.26,0.133,0,
158,158,16663.43,627876.589437,0.267,0.007,0,
159,159,16714.377,627927.53625,0.204,0.063,0,
160,160,16765.082,627978.2410599999,0.317,0.113,0,
161,161,16815.814,628028.972799,0.187,0.13,0,
162,162,16866.342,628079.501304,0.191,0.004,0,
163,163,16916.845,628130.0042709999,0.186,0.005,0,
164,164,16967.326,628180.484911,0.157,0.029,0,
165,165,17017.829,628230.9879150001,0.148,0.009,0,
166,166,17068.652,628281.8111399999,0.286,0.138,0,
167,167,17119.306,628332.465189,0.185,0.1,0,
168,168,17170.533,628383.692452,0.35,0.165,0,
169,169,17221.982,628435.141564,0.596,0.246,0,
170,170,17272.16,628485.318747,0.167,0.429,0,
171,171,17322.734,628535.893273,0.196,0.03,0,
172,172,17373.265,628586.424088,0.172,0.024,0,
173,173,17424.072,628637.231537,0.268,0.096,0,
174,174,17474.888,628688.046941,0.329,0.061,0,
175,175,17525.513,628738.6716649999,0.225,0.104,0,
176,176,17576.262,628789.4215380001,0.282,0.057,0,
177,177,17627.009,628840.167898,0.264,0.018,0,
178,178,17677.849,628891.007679,0.259,0.004,0,
179,179,17728.847,628942.005668,0.318,0.059,0,
180,180,17779.753,628992.9121500001,0.311,0.008,0,
181,181,17830.933,629044.091689,0.493,0.183,0,
182,182,17881.796,629094.954866,0.299,0.194,0,
183,183,17932.592,629145.7509250001,0.238,0.061,0,
184,184,17983.41,629196.56921,0.235,0.003,0,
185,185,18034.66,629247.819564,0.473,0.237,0,
186,186,18085.434,629298.593289,0.216,0.257,0,
188,188,18187.535,629400.693703,0.188,0.028,0,
189,189,18238.59,629451.749327,0.23,0.043,0,
190,190,18289.452,629502.610598,0.218,0.012,0,
192,192,18391.338,629604.4973609999,0.199,0.019,0,
193,193,18442.283,629655.441611,0.245,0.046,0,
194,194,18493.074,629706.2328880001,0.221,0.025,0,
195,195,18543.981,629757.140508,0.343,0.122,0,
196,196,18594.616,629807.775318,0.164,0.179,0,
197,197,18646.138,629859.2967660001,0.213,0.049,0,
198,198,18697.115,629910.2742720001,0.209,0.004,0,
199,199,18748.382,629961.541488,0.284,0.075,0,
200,200,18799.25,630012.4088420001,0.208,0.076,0,
201,201,18851.493,630064.6521490001,0.227,0.019,0,
202,202,18903.0,630116.159584,0.542,0.315,0,
203,203,18953.723,630166.882107,0.389,0.154,0,
204,204,19004.669,630217.827706,0.247,0.141,0,
205,205,19055.615,630268.773722,0.222,0.026,0,
206,206,19106.387,630319.546577,0.214,0.007,0,
207,207,19158.022,630371.180932,0.69,0.476,0,
208,208,19209.683,630422.842281,0.228,0.463,0,
209,209,19260.708,630473.867279,0.245,0.017,0,
210,210,19311.821,630524.980112,0.183,0.061,0,
211,211,19362.732,630575.891522,0.311,0.128,0,
212,212,19413.86,630627.01901,0.242,0.069,0,
213,213,19465.023,630678.1818639999,0.395,0.154,0,
214,214,19515.668,630728.827273,0.158,0.237,0,
215,215,19566.683,630779.842387,0.366,0.208,0,
216,216,19617.981,630831.1402550001,0.35,0.016,0,
217,217,19669.116,630882.275303,0.32,0.03,0,
219,219,19771.68,630984.839284,0.267,0.053,0,
220,220,19822.446,631035.605554,0.211,0.056,0,
221,221,19873.388,631086.5474680001,0.282,0.071,0,
222,222,19924.513,631137.671632,0.271,0.01,0,
224,224,20026.147,631239.306587,0.195,0.076,0,
225,225,20076.874,631290.033003,0.182,0.013,0,
226,226,20127.566,631340.724969,0.282,0.1,0,
227,227,20178.8,631391.9591720001,0.327,0.046,0,
228,228,20229.697,631442.856579,0.252,0.075,0,
229,229,20280.831,631493.990547,0.355,0.103,0,
230,230,20331.947,631545.106215,0.266,0.09,0,
231,231,20383.483,631596.64218,0.316,0.05,0,
232,232,20434.129,631647.287991,0.215,0.101,0,
233,233,20484.946,631698.1051149999,0.212,0.003,0,
234,234,20535.585,631748.7441509999,0.205,0.007,0,
236,236,20637.346,631850.505195,0.22,0.015,0,
237,237,20689.534,631902.692893,0.282,0.062,0,
238,238,20740.781,631953.940457,0.284,0.002,0,
239,239,20792.416,632005.575598,0.95,0.666,0,
240,240,20843.272,632056.431214,0.224,0.725,0,
241,241,20894.312,632107.470713,0.167,0.057,0,
242,242,20945.215,632158.374326,0.343,0.175,0,
244,244,21046.454,632259.613061,0.172,0.171,0,
245,245,21097.246,632310.405265,0.221,0.049,0,
246,246,21148.45,632361.608627,0.234,0.013,0,
247,247,21199.305,632412.463742,0.269,0.035,0,
248,248,21249.991,632463.149877,0.299,0.03,0,
250,250,21351.262,632564.421005,0.192,0.107,0,
251,251,21402.546,632615.705006,0.426,0.234,0,
252,252,21453.265,632666.424353,0.186,0.241,0,
254,254,21554.965,632768.124146,0.241,0.056,0,
255,255,21605.95,632819.109313,0.232,0.009,0,
256,256,21656.673,632869.8320050001,0.363,0.131,0,
257,257,21707.357,632920.51612,0.168,0.195,0,
258,258,21758.255,632971.413686,0.251,0.083,0,
259,259,21809.071,633022.23014,0.263,0.012,0,
260,260,21859.662,633072.8208519999,0.265,0.002,0,
261,261,21910.467,633123.62633,0.189,0.077,0,
262,262,21961.325,633174.484253,0.164,0.025,0,
265,265,22114.357,633327.516412,0.372,0.208,0,
266,266,22165.309,633378.468459,0.213,0.159,0,
267,267,22215.987,633429.146478,0.221,0.008,0,
268,268,22266.89,633480.049412,0.267,0.046,0,
269,269,22317.732,633530.891512,0.313,0.046,0,
270,270,22368.555,633581.7138050001,0.33,0.017,0,
271,271,22419.473,633632.632565,0.2,0.13,0,
272,272,22471.101,633684.260346,0.213,0.013,0,
273,273,22522.025,633735.184341,0.303,0.091,0,
274,274,22572.954,633786.112708,0.232,0.072,0,
275,275,22623.806,633836.964917,0.305,0.073,0,
276,276,22674.759,633887.918436,0.316,0.011,0,
277,277,22725.853,633939.012238,0.31,0.005,0,
278,278,22776.89,633990.049141,0.193,0.117,0,
279,279,22827.915,634041.074492,0.274,0.081,0,
280,280,22878.835,634091.994278,0.227,0.047,0,
281,281,22930.224,634143.382606,0.333,0.106,0,
283,283,23031.434,634244.59353,0.206,0.127,0,
284,284,23082.034,634295.193418,0.208,0.002,0,
285,285,23132.625,634345.783653,0.171,0.036,0,
286,286,23183.155,634396.313682,0.18,0.009,0,
287,287,23233.563,634446.722288,0.134,0.046,0,
288,288,23284.078,634497.237216,0.179,0.045,0,
289,289,23334.608,634547.7674909999,0.179,0.001,0,
290,290,23385.093,634598.252559,0.189,0.01,0,
291,291,23435.768,634648.92756,0.252,0.063,0,
292,292,23486.437,634699.595797,0.228,0.023,0,
293,293,23537.346,634750.505143,0.266,0.038,0,
294,294,23588.574,634801.7326560001,0.708,0.442,0,
295,295,23639.483,634852.641998,0.416,0.292,0,
296,296,23689.917,634903.076116,0.25,0.166,0,
297,297,23740.785,634953.943764,0.294,0.045,0,
298,298,23791.908,635005.067404,0.419,0.124,0,
299,299,23842.446,635055.605576,0.359,0.06,0,
300,300,23893.058,635106.21728,0.34,0.019,0,
301,301,23943.798,635156.9571359999,0.284,0.056,0,
302,302,23994.699,635207.858,0.232,0.052,0,
303,303,24045.549,635258.7076160001,0.243,0.012,0,
304,304,24096.328,635309.486891,0.212,0.031,0,
306,306,24197.849,635411.007793,0.286,0.074,0,
307,307,24248.386,635461.545148,0.137,0.149,0,
308,308,24299.005,635512.16422,0.246,0.109,0,
309,309,24349.793,635562.952593,0.268,0.022,0,
310,310,24400.556,635613.715116,0.391,0.122,0,
311,311,24450.979,635664.1380690001,0.25,0.14,0,
312,312,24502.473,635715.632098,0.229,0.021,0,
313,313,24553.218,635766.377196,0.192,0.037,0,
314,314,24604.059,635817.218183,0.184,0.008,0,
315,315,24654.686,635867.8446279999,0.192,0.008,0,
316,316,24705.235,635918.3944239999,0.158,0.034,0,
317,317,24755.929,635969.087915,0.266,0.109,0,
318,318,24806.388,636019.546706,0.173,0.093,0,
319,319,24856.965,636070.124058,0.187,0.014,0,
320,320,24907.669,636120.8283800001,0.257,0.07,0,
321,321,24958.156,636171.314609,0.175,0.082,0,
322,322,25008.717,636221.875793,0.23,0.055,0,
323,323,25059.901,636273.059624,0.832,0.601,0,
324,324,25110.436,636323.5951619999,0.16,0.672,0,
326,326,25211.504,636424.662991,0.154,0.006,0,
327,327,25262.508,636475.6668720001,0.269,0.115,0,
328,328,25313.534,636526.692786,0.286,0.017,0,
329,329,25364.147,636577.305667,0.218,0.068,0,
330,330,25414.595,636627.7539080001,0.225,0.007,0,
331,331,25465.142,636678.300854,0.197,0.027,0,
332,332,25516.077,636729.23654,0.321,0.124,0,
333,333,25567.208,636780.367417,0.231,0.09,0,
334,334,25618.267,636831.426476,0.37,0.139,0,
335,335,25669.332,636882.491469,0.273,0.097,0,
336,336,25720.523,636933.681979,0.379,0.105,0,
337,337,25771.521,636984.680555,0.238,0.14,0,
338,338,25822.667,637035.826428,0.336,0.097,0,
339,339,25874.515,637087.674056,0.452,0.116,0,
340,340,25925.843,637139.001788,0.464,0.012,0,
341,341,25976.653,637189.811974,0.304,0.16,0,
342,342,26027.683,637240.841775,0.416,0.113,0,
343,343,26078.792,637291.951526,0.301,0.116,0,
344,344,26129.438,637342.597273,0.26,0.04,0,
345,345,26180.195,637393.354162,0.226,0.034,0,
346,346,26231.094,637444.252634,0.27,0.043,0,
347,347,26281.913,637495.071785,0.228,0.042,0,
348,348,26332.965,637546.12381,0.271,0.043,0,
349,349,26383.607,637596.7657910001,0.335,0.065,0,
350,350,26434.829,637647.988384,0.256,0.079,0,
351,351,26485.687,637698.846519,0.389,0.133,0,
353,353,26587.076,637800.235311,0.263,0.127,0,
354,354,26638.484,637851.642951,0.182,0.081,0,
355,355,26689.331,637902.489671,0.277,0.095,0,
356,356,26740.552,637953.7106410001,0.208,0.069,0,
357,357,26791.292,638004.4515859999,0.149,0.059,0,
358,358,26842.428,638055.5867849999,0.192,0.043,0,
359,359,26893.617,638106.77617,0.418,0.227,0,
360,360,26944.201,638157.360424,0.145,0.273,0,
361,361,26995.149,638208.308106,0.22,0.075,0,
362,362,27045.987,638259.145712,0.215,0.005,0,
363,363,27096.958,638310.1168130001,0.293,0.078,0,
364,364,27148.205,638361.364166,0.314,0.022,0,
365,365,27199.003,638412.1616090001,0.26,0.054,0,
366,366,27250.062,638463.220963,0.275,0.015,0,
367,367,27300.861,638514.0198489999,0.26,0.015,0,
368,368,27351.682,638564.841492,0.189,0.071,0,
369,369,27403.131,638616.290186,0.535,0.346,0,
370,370,27456.149,638669.308201,1.371,0.837,0,
371,371,27507.512,638720.671198,0.349,1.022,0,
372,372,27558.305,638771.463649,0.201,0.148,0,
373,373,27609.628,638822.787437,0.795,0.594,0,
374,374,27660.322,638873.480674,0.284,0.511,0,
375,375,27711.718,638924.876745,0.52,0.236,0,
376,376,27763.023,638976.182241,0.233,0.287,0,
377,377,27813.977,639027.136558,0.278,0.044,0,
378,378,27865.422,639078.5807439999,0.331,0.054,0,
379,379,27917.132,639130.2912549999,0.324,0.008,0,
380,380,27968.554,639181.7134090001,0.411,0.087,0,
381,381,28019.504,639232.66299,0.267,0.144,0,
382,382,28070.531,639283.690361,0.26,0.007,0,
383,383,28121.298,639334.457133,0.22,0.04,0,
384,384,28172.574,639385.7335,0.461,0.241,0,
386,386,28276.712,639489.870623,0.343,0.118,0,
387,387,28327.924,639541.083545,0.436,0.093,0,
388,388,28378.576,639591.734989,0.234,0.203,0,
390,390,28480.32,639693.479239,0.264,0.03,0,
391,391,28531.288,639744.446944,0.318,0.054,0,
392,392,28582.484,639795.643287,0.41,0.092,0,
393,393,28633.878,639847.0368,0.646,0.236,0,
394,394,28684.814,639897.973514,0.209,0.437,0,
395,395,28735.635,639948.794273,0.347,0.138,0,
396,396,28786.338,639999.497308,0.362,0.015,0,
397,397,28837.177,640050.336013,0.283,0.078,0,
398,398,28888.482,640101.641329,0.305,0.022,0,
399,399,28939.59,640152.749208,0.272,0.033,0,
400,400,28990.585,640203.744315,0.273,0.001,0,
401,401,29042.111,640255.2702299999,0.551,0.278,0,
402,402,29093.609,640306.767862,0.55,0.001,0,
403,403,29145.842,640359.000821,0.292,0.259,0,
404,404,29196.944,640410.102603,0.457,0.165,0,
405,405,29247.623,640460.7820590001,0.211,0.246,0,
406,406,29299.456,640512.615321,0.751,0.54,0,
407,407,29350.977,640564.136544,0.441,0.31,0,
408,408,29402.278,640615.437269,0.385,0.056,0,
-1,409,29448.696,640661.854773,0.222,0.162,0,
409,410,29452.789,640665.948479,0.161,0.062,1,
410,411,29504.009,640717.1683799999,0.367,0.207,0,
411,412,29555.453,640768.611729,0.495,0.128,0,
412,413,29607.05,640820.208846,0.379,0.116,0,
413,414,29658.504,640871.663064,0.322,0.057,0,
414,415,29709.669,640922.827997,0.406,0.084,0,
415,416,29760.433,640973.5924000001,0.321,0.085,0,
416,417,29811.581,641024.740521,0.37,0.049,0,
417,418,29862.892,641076.050926,0.428,0.059,0,
418,419,29914.563,641127.722223,0.355,0.073,0,
-1,420,29939.952,641153.110826,1.013,0.658,0,
419,421,29965.993,641179.1518989999,0.369,0.643,1,
420,422,30017.28,641230.439593,0.45,0.08,0,
421,423,30068.963,641282.122397,0.519,0.069,0,
422,424,30120.023,641333.181816,0.389,0.13,0,
423,425,30171.726,641384.884968,0.412,0.023,0,
424,426,30222.902,641436.061145,0.335,0.078,0,
425,427,30273.976,641487.134978,0.315,0.02,0,
426,428,30324.957,641538.116437,0.377,0.062,0,
427,429,30375.995,641589.1536440001,0.486,0.109,0,
-1,430,30378.82,641591.9793,0.172,0.314,0,
428,431,30426.944,641640.103028,0.429,0.257,1,
429,432,30478.785,641691.9438080001,0.718,0.289,0,
430,433,30530.314,641743.473579,0.332,0.386,0,
431,434,30581.652,641794.810938,0.404,0.072,0,
432,435,30633.648,641846.8072650001,0.523,0.119,0,
433,436,30684.427,641897.586578,0.451,0.072,0,
434,437,30736.317,641949.476467,1.137,0.686,0,
435,438,30786.958,642000.1172570001,0.537,0.6,0,
-1,439,30807.555,642020.714355,0.281,0.256,0,
436,440,30838.334,642051.4930939999,0.383,0.102,1,
437,441,30890.331,642103.4901010001,0.91,0.527,0,
438,442,30941.546,642154.704691,0.538,0.373,0,
439,443,30993.464,642206.622939,0.653,0.115,0,
440,444,31044.84,642257.9994300001,0.637,0.016,0,
441,445,31095.573,642308.732405,0.314,0.323,0,
442,446,31146.987,642360.146427,0.486,0.172,0,
443,447,31199.25,642412.408686,0.532,0.046,0,
-1,448,31240.06,642453.2195870001,0.265,0.267,0,
445,450,31302.173,642515.331639,0.396,0.132,1,
446,451,31353.416,642566.5752239999,0.421,0.024,0,
447,452,31404.279,642617.438556,0.313,0.108,0,
448,453,31456.282,642669.440906,0.284,0.029,0,
449,454,31507.347,642720.505701,0.284,0.001,0,
450,455,31558.187,642771.345845,0.221,0.063,0,
451,456,31610.25,642823.408819,1.165,0.944,0,
452,457,31661.33,642874.488731,0.185,0.98,0,
-1,458,31676.826,642889.9851129999,0.129,0.056,0,
453,459,31712.481,642925.639703,0.396,0.268,1,
454,460,31763.066,642976.224931,0.304,0.092,0,
455,461,31814.361,643027.519866,0.542,0.238,0,
456,462,31865.217,643078.3756329999,0.233,0.309,0,
457,463,31916.581,643129.740188,0.406,0.174,0,
458,464,31967.751,643180.909674,0.472,0.066,0,
459,465,32018.966,643232.124828,0.505,0.034,0,
460,466,32070.338,643283.4970730001,0.638,0.133,0,
461,467,32121.638,643334.797029,0.487,0.151,0,
-1,468,32149.066,643362.225334,0.217,0.27,0,
462,469,32172.536,643385.6947829999,0.162,0.055,1,
463,470,32223.571,643436.729657,0.364,0.201,0,
464,471,32274.33,643487.489331,0.339,0.024,0,
465,472,32324.955,643538.1145510001,0.152,0.187,0,
466,473,32375.725,643588.883682,0.22,0.068,0,
467,474,32427.262,643640.420975,0.697,0.478,0,
468,475,32478.828,643691.987308,0.454,0.243,0,
469,476,32530.042,643743.200849,0.428,0.026,0,
470,477,32580.866,643794.0247279999,0.309,0.119,0,
471,478,32632.408,643845.566833,0.655,0.346,0,
472,479,32684.068,643897.227416,0.536,0.119,0,
473,480,32735.674,643948.833157,0.428,0.108,0,
474,481,32786.724,643999.8835359999,0.61,0.182,0,
475,482,32837.518,644050.6767729999,0.404,0.206,0,
476,483,32888.174,644101.332701,0.266,0.138,0,
477,484,32939.706,644152.864649,0.437,0.171,0,
478,485,32991.905,644205.064535,0.359,0.078,0,
479,486,33043.357,644256.515731,0.401,0.042,0,
480,487,33094.121,644307.279889,0.246,0.155,0,
481,488,33145.524,644358.683053,0.394,0.148,0,
483,490,33247.832,644460.990686,0.524,0.129,0,
484,491,33298.597,644511.75632,0.326,0.198,0,
485,492,33349.348,644562.50736,0.343,0.017,0,
487,494,33450.63,644663.7889129999,0.325,0.018,0,
488,495,33501.522,644714.681069,0.452,0.127,0,
489,496,33552.445,644765.6039239999,0.396,0.056,0,
490,497,33603.897,644817.0560239999,0.472,0.076,0,
491,498,33654.904,644868.062817,0.464,0.008,0,
492,499,33706.158,644919.317106,0.406,0.058,0,
493,500,33757.324,644970.483476,0.301,0.105,0,
494,501,33810.724,645023.882889,1.111,0.809,0,
495,502,33861.546,645074.705549,0.405,0.705,0,
496,503,33912.978,645126.137321,0.608,0.203,0,
497,504,33963.873,645177.0321279999,0.347,0.261,0,
498,505,34014.976,645228.135243,0.446,0.099,0,
499,506,34066.068,645279.227021,0.265,0.181,0,
500,507,34117.234,645330.39356,0.475,0.21,0,
501,508,34168.93,645382.088631,0.488,0.013,0,
502,509,34220.388,645433.547018,0.794,0.306,0,
503,510,34271.08,645484.239173,0.38,0.413,0,
504,511,34321.994,645535.1528050001,0.333,0.048,0,
505,512,34373.507,645586.666554,0.309,0.024,0,
506,513,34424.82,645637.979095,0.485,0.177,0,
507,514,34476.47,645689.629232,0.59,0.104,0,
508,515,34527.65,645740.809258,0.484,0.105,0,
509,516,34578.616,645791.7754490001,0.379,0.106,0,
511,518,34681.525,645894.684197,0.3,0.078,0,
512,519,34732.917,645946.0760690001,0.464,0.163,0,
513,520,34783.815,645996.9741219999,0.364,0.1,0,
514,521,34834.777,646047.936574,0.383,0.019,0,
515,522,34886.3,646099.458924,0.855,0.472,0,
516,523,34937.185,646150.343998,0.303,0.552,0,
517,524,34988.725,646201.883879,0.394,0.09,0,
518,525,35040.856,646254.0151849999,0.57,0.177,0,
519,526,35092.281,646305.439752,0.407,0.164,0,
520,527,35144.364,646357.5233069999,0.577,0.17,0,
521,528,35195.849,646409.0083349999,0.375,0.202,0,
522,529,35247.521,646460.6805670001,0.763,0.388,0,
523,530,35298.463,646511.6216279999,0.451,0.312,0,
524,531,35350.52,646563.678708,0.447,0.004,0,
-1,532,35359.162,646572.320726,0.244,0.203,0,
525,533,35401.854,646615.013318,0.464,0.22,1,
527,535,35504.995,646718.1542,0.569,0.105,0,
528,536,35556.07,646769.22885,0.411,0.159,0,
530,538,35658.377,646871.535919,0.363,0.048,0,
531,539,35709.71,646922.869024,0.39,0.027,0,
532,540,35761.318,646974.477276,0.593,0.202,0,
-1,541,35800.188,647013.3472590001,0.215,0.378,0,
533,542,35812.112,647025.27082,0.366,0.151,1,
534,543,35862.793,647075.951911,0.299,0.066,0,
535,544,35914.132,647127.291143,0.448,0.149,0,
536,545,35965.942,647179.101596,0.435,0.014,0,
537,546,36017.61,647230.7692000001,0.903,0.468,0,
538,547,36068.785,647281.9438609999,0.397,0.506,0,
539,548,36120.331,647333.48998,0.45,0.053,0,
540,549,36171.979,647385.13853,0.479,0.029,0,
541,550,36224.122,647437.281403,0.468,0.011,0,
-1,551,36234.055,647447.213843,0.263,0.206,0,
