snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,1821.278,619814.130265,0.134,0.156,0,
1,1,1872.592,619865.445015,0.283,0.149,0,
2,2,1923.409,619916.261577,0.161,0.123,0,
3,3,1975.32,619968.172487,0.628,0.467,0,
4,4,2026.842,620019.694319,0.229,0.399,0,
5,5,2077.789,620070.641939,0.227,0.003,0,
6,6,2128.136,620120.988964,0.122,0.104,0,
7,7,2179.039,620171.891415,0.207,0.085,0,
8,8,2229.737,620222.5896439999,0.097,0.111,0,
9,9,2280.363,620273.216027,0.134,0.038,0,
10,10,2331.001,620323.8534759999,0.147,0.013,0,
11,11,2381.628,620374.4806019999,0.146,0.001,0,
13,13,2482.987,620475.839563,0.181,0.035,0,
14,14,2533.693,620526.546124,0.138,0.043,0,
15,15,2584.444,620577.296672,0.147,0.009,0,
16,16,2635.603,620628.455418,0.164,0.017,0,
17,17,2686.487,620679.339166,0.16,0.004,0,
18,18,2737.348,620730.2007990001,0.14,0.021,0,
19,19,2788.056,620780.908467,0.17,0.03,0,
20,20,2838.73,620831.582686,0.158,0.012,0,
21,21,2889.395,620882.2473950001,0.109,0.049,0,
22,22,2940.476,620933.328641,0.117,0.007,0,
23,23,2991.877,620984.729468,0.097,0.02,0,
24,24,3042.545,621035.3976970001,0.11,0.013,0,
25,25,3093.346,621086.199084,0.135,0.025,0,
26,26,3144.462,621137.3142649999,0.147,0.012,0,
27,27,3195.643,621188.495297,0.334,0.187,0,
28,28,3246.455,621239.3079649999,0.118,0.215,0,
29,29,3297.27,621290.12287,0.099,0.019,0,
30,30,3347.978,621340.8303370001,0.097,0.002,0,
31,31,3398.892,621391.744498,0.31,0.214,0,
32,32,3449.563,621442.416005,0.121,0.189,0,
34,34,3553.044,621545.897031,0.169,0.047,0,
35,35,3604.038,621596.8907239999,0.225,0.057,0,
36,36,3654.649,621647.501623,0.114,0.111,0,
37,37,3706.457,621699.309627,0.167,0.053,0,
38,38,3757.338,621750.1905289999,0.198,0.031,0,
39,39,3808.047,621800.8994880001,0.148,0.051,0,
40,40,3858.827,621851.679439,0.111,0.037,0,
41,41,3909.458,621902.3107530001,0.153,0.042,0,
42,42,3961.273,621954.125952,0.36,0.207,0,
43,43,4012.107,622004.95964,0.164,0.195,0,
44,44,4063.516,622056.3686960001,0.611,0.446,0,
45,45,4113.979,622106.831983,0.173,0.437,0,
46,46,4164.659,622157.51129,0.162,0.011,0,
47,47,4216.791,622209.6437479999,0.196,0.034,0,
48,48,4268.221,622261.0738009999,0.229,0.033,0,
49,49,4320.105,622312.957393,0.183,0.045,0,
50,50,4371.319,622364.171435,0.204,0.021,0,
51,51,4421.935,622414.787704,0.14,0.064,0,
52,52,4473.014,622465.866656,0.202,0.062,0,
53,53,4524.016,622516.8683120001,0.231,0.029,0,
54,54,4574.913,622567.7652670001,0.177,0.054,0,
55,55,4626.057,622618.9096939999,0.233,0.057,0,
56,56,4677.834,622670.6863030001,0.31,0.076,0,
57,57,4728.907,622721.75937,0.154,0.155,0,
59,59,4830.639,622823.491736,0.344,0.19,0,
60,60,4881.77,622874.622995,0.237,0.108,0,
61,61,4933.155,622926.007855,0.237,0.0,0,
62,62,4984.629,622977.482059,0.306,0.069,0,
63,63,5035.281,623028.133567,0.315,0.009,0,
64,64,5085.897,623078.749248,0.228,0.087,0,
65,65,5136.602,623129.4544899999,0.177,0.051,0,
66,66,5187.223,623180.075372,0.126,0.051,0,
67,67,5238.193,623231.045664,0.18,0.054,0,
68,68,5289.221,623282.0734519999,0.16,0.02,0,
69,69,5340.227,623333.079411,0.167,0.007,0,
70,70,5391.093,623383.945982,0.132,0.034,0,
71,71,5441.959,623434.812124,0.19,0.058,0,
72,72,5492.526,623485.3787550001,0.114,0.076,0,
73,73,5544.026,623536.878742,0.179,0.065,0,
74,74,5595.373,623588.226121,0.233,0.054,0,
75,75,5646.44,623639.2928919999,0.151,0.083,0,
76,76,5697.454,623690.306836,0.254,0.103,0,
77,77,5748.276,623741.128715,0.137,0.117,0,
79,79,5852.563,623845.415354,0.221,0.084,0,
80,80,5903.961,623896.813869,0.389,0.168,0,
81,81,5954.606,623947.458515,0.141,0.248,0,
82,82,6005.84,623998.692282,0.187,0.046,0,
83,83,6057.675,624050.527963,0.235,0.048,0,
84,84,6109.11,624101.962921,0.293,0.058,0,
85,85,6160.125,624152.977995,0.206,0.087,0,
86,86,6210.993,624203.8458509999,0.169,0.038,0,
87,87,6262.179,624255.031773,0.223,0.054,0,
88,88,6313.523,624306.375667,0.147,0.076,0,
90,90,6415.978,624408.830208,0.203,0.056,0,
91,91,6467.002,624459.855075,0.218,0.015,0,
92,92,6517.953,624510.805589,0.143,0.075,0,
93,93,6568.753,624561.60591,0.114,0.029,0,
94,94,6619.578,624612.4306640001,0.114,0.001,0,
95,95,6670.572,624663.424262,0.152,0.038,0,
96,96,6721.351,624714.203602,0.165,0.013,0,
97,97,6771.963,624764.81559,0.111,0.054,0,
98,98,6822.938,624815.790755,0.169,0.058,0,
99,99,6874.024,624866.87648,0.23,0.061,0,
100,100,6925.324,624918.17664,0.22,0.01,0,
101,101,6976.935,624969.7874500001,0.519,0.3,0,
102,102,7028.544,625021.396256,0.205,0.314,0,
103,103,7079.819,625072.671797,0.212,0.006,0,
104,104,7131.032,625123.884871,0.25,0.038,0,
105,105,7181.968,625174.8207419999,0.155,0.094,0,
106,106,7232.821,625225.6733530001,0.158,0.003,0,
107,107,7283.592,625276.444549,0.155,0.003,0,
108,108,7334.522,625327.375114,0.198,0.043,0,
109,109,7385.764,625378.6169510001,0.176,0.022,0,
110,110,7436.699,625429.551588,0.207,0.032,0,
111,111,7487.523,625480.37557,0.192,0.015,0,
112,112,7538.69,625531.542598,0.222,0.03,0,
113,113,7589.658,625582.5106319999,0.192,0.03,0,
114,114,7640.51,625633.362774,0.151,0.041,0,
115,115,7692.715,625685.567549,0.217,0.066,0,
116,116,7743.67,625736.522353,0.229,0.013,0,
117,117,7794.288,625787.140274,0.148,0.082,0,
118,118,7845.414,625838.2666999999,0.192,0.044,0,
119,119,7896.602,625889.454742,0.156,0.036,0,
120,120,7947.326,625940.178896,0.2,0.043,0,
121,121,7998.731,625991.583861,0.52,0.32,0,
122,122,8049.688,626042.540577,0.29,0.23,0,
123,123,8100.692,626093.544663,0.199,0.091,0,
124,124,8151.5,626144.3523960001,0.11,0.09,0,
125,125,8202.331,626195.183572,0.153,0.044,0,
126,126,8253.565,626246.418017,0.157,0.003,0,
127,127,8304.237,626297.089193,0.116,0.041,0,
