snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,1.428,435702.669784,0.215,0.409,0,
1,1,52.906,435754.147987,0.277,0.062,0,
2,2,103.979,435805.22103300004,0.286,0.008,0,
3,3,155.121,435856.362957,0.17,0.116,0,
4,4,206.391,435907.632905,0.277,0.108,0,
5,5,257.103,435958.344527,0.081,0.196,0,
6,6,307.763,436009.00511800003,0.135,0.054,0,
7,7,358.459,436059.700943,0.098,0.037,0,
8,8,409.74,436110.981828,0.086,0.013,0,
9,9,460.287,436161.528368,0.073,0.013,0,
10,10,510.962,436212.203703,0.085,0.012,0,
11,11,561.516,436262.758266,0.109,0.024,0,
12,12,612.295,436313.53707099997,0.169,0.06,0,
13,13,662.885,436364.127159,0.197,0.028,0,
14,14,713.776,436415.018125,0.232,0.035,0,
15,15,764.244,436465.485545,0.18,0.052,0,
16,16,815.053,436516.295148,0.171,0.009,0,
17,17,865.621,436566.863092,0.104,0.067,0,
18,18,916.274,436617.515957,0.251,0.147,0,
19,19,966.718,436667.96015199996,0.184,0.067,0,
20,20,1017.101,436718.34243,0.118,0.066,0,
21,21,1067.691,436768.932943,0.179,0.061,0,
22,22,1118.349,436819.59071699996,0.197,0.018,0,
23,23,1169.672,436870.914156,0.091,0.106,0,
24,24,1220.61,436921.85193799995,0.257,0.165,0,
25,25,1271.17,436972.411554,0.127,0.13,0,
26,26,1322.813,437024.054802,0.199,0.071,0,
27,27,1373.687,437074.92880500003,0.115,0.083,0,
28,28,1424.846,437126.088052,0.245,0.13,0,
29,29,1475.628,437176.869979,0.113,0.132,0,
30,30,1526.71,437227.95145600004,0.226,0.113,0,
31,31,1577.377,437278.61890600005,0.124,0.102,0,
32,32,1628.311,437329.553259,0.179,0.055,0,
33,33,1679.729,437380.971266,0.091,0.088,0,
35,35,1781.109,437482.350646,0.129,0.039,0,
36,36,1831.702,437532.943408,0.133,0.004,0,
37,37,1882.165,437583.406979,0.083,0.05,0,
38,38,1933.281,437634.52331,0.121,0.038,0,
39,39,1983.774,437685.015352,0.127,0.006,0,
40,40,2034.248,437735.490092,0.083,0.044,0,
41,41,2085.01,437786.251476,0.078,0.005,0,
42,42,2135.685,437836.926657,0.152,0.074,0,
43,43,2186.276,437887.51829,0.107,0.045,0,
44,44,2236.947,437938.189238,0.109,0.002,0,
45,45,2287.839,437989.080753,0.349,0.239,0,
46,46,2338.209,438039.45042300003,0.172,0.177,0,
47,47,2390.117,438091.359012,0.124,0.048,0,
48,48,2440.799,438142.041243,0.226,0.102,0,
49,49,2492.149,438193.391044,0.08,0.146,0,
50,50,2542.964,438244.20610300003,0.146,0.065,0,
51,51,2593.449,438294.69109399995,0.134,0.011,0,
52,52,2644.118,438345.360282,0.154,0.02,0,
53,53,2695.313,438396.555138,0.177,0.023,0,
54,54,2746.71,438447.951662,0.782,0.606,0,
55,55,2796.833,438498.074615,0.234,0.548,0,
56,56,2847.485,438548.726669,0.121,0.114,0,
57,57,2898.435,438599.677235,0.442,0.321,0,
58,58,2949.288,438650.529802,0.245,0.196,0,
59,59,3000.68,438701.921355,0.409,0.164,0,
60,60,3051.518,438752.759706,0.172,0.237,0,
61,61,3102.665,438803.906323,0.148,0.024,0,
62,62,3153.544,438854.785484,0.155,0.008,0,
63,63,3204.929,438906.170599,0.149,0.007,0,
64,64,3255.502,438956.743846,0.161,0.013,0,
65,65,3307.15,439008.392018,0.157,0.004,0,
66,66,3357.696,439058.937618,0.155,0.002,0,
67,67,3408.619,439109.860611,0.145,0.01,0,
68,68,3459.535,439160.776946,0.183,0.038,0,
69,69,3511.22,439212.46135299996,0.173,0.011,0,
70,70,3561.87,439263.112068,0.21,0.038,0,
71,71,3612.917,439314.158597,0.228,0.017,0,
72,72,3663.377,439364.618794,0.134,0.094,0,
73,73,3714.515,439415.75661000004,0.435,0.302,0,
74,74,3764.883,439466.125057,0.114,0.322,0,
75,75,3815.981,439517.223045,0.235,0.121,0,
76,76,3868.053,439569.294619,0.091,0.144,0,
77,77,3919.253,439620.49477800005,0.232,0.141,0,
78,78,3970.092,439671.333936,0.343,0.111,0,
79,79,4020.52,439721.762056,0.084,0.259,0,
80,80,4071.495,439772.736469,0.206,0.121,0,
81,81,4122.342,439823.583522,0.146,0.06,0,
82,82,4172.818,439874.05973,0.109,0.036,0,
83,83,4223.828,439925.070177,0.178,0.069,0,
84,84,4274.821,439976.062353,0.184,0.006,0,
85,85,4325.706,440026.947799,0.136,0.048,0,
86,86,4376.317,440077.559271,0.1,0.036,0,
87,87,4427.7,440128.941634,0.407,0.307,0,
88,88,4478.018,440179.26005,0.091,0.316,0,
89,89,4528.822,440230.064239,0.176,0.085,0,
90,90,4579.565,440280.806603,0.126,0.049,0,
91,91,4630.472,440331.714153,0.127,0.001,0,
92,92,4681.248,440382.489611,0.12,0.007,0,
93,93,4733.005,440434.24698,0.773,0.653,0,
94,94,4783.604,440484.846015,0.221,0.552,0,
95,95,4834.385,440535.62724199996,0.213,0.007,0,
96,96,4884.992,440586.233672,0.179,0.034,0,
97,97,4935.617,440636.858466,0.106,0.073,0,
98,98,4986.306,440687.54812600004,0.156,0.05,0,
99,99,5038.018,440739.25946499995,0.187,0.032,0,
100,100,5088.647,440789.88861200004,0.114,0.074,0,
102,102,5190.274,440891.515508,0.261,0.148,0,
103,103,5241.657,440942.899086,0.344,0.083,0,
104,104,5292.951,440994.192692,0.292,0.053,0,
105,105,5343.908,441045.149444,0.361,0.069,0,
106,106,5394.21,441095.451406,0.096,0.265,0,
108,108,5497.084,441198.32614400005,0.19,0.094,0,
109,109,5548.054,441249.29572999995,0.234,0.044,0,
110,110,5598.947,441300.18923099997,0.151,0.082,0,
111,111,5649.912,441351.154298,0.391,0.24,0,
112,112,5700.338,441401.579543,0.108,0.284,0,
113,113,5750.892,441452.134049,0.094,0.014,0,
114,114,5801.458,441502.699885,0.108,0.014,0,
115,115,5851.998,441553.239768,0.089,0.019,0,
116,116,5902.65,441603.89137800003,0.107,0.018,0,
117,117,5953.396,441654.637323,0.117,0.01,0,
118,118,6004.256,441705.498206,0.139,0.022,0,
119,119,6055.132,441756.373655,0.285,0.145,0,
120,120,6106.726,441807.968154,0.502,0.217,0,
121,121,6157.551,441858.792645,0.176,0.326,0,
122,122,6208.504,441909.745419,0.179,0.004,0,
123,123,6260.038,441961.27977100003,0.365,0.185,0,
124,124,6311.211,442012.452784,0.187,0.177,0,
125,125,6362.161,442063.403047,0.152,0.035,0,
126,126,6413.36,442114.60210899997,0.335,0.182,0,
127,127,6464.315,442165.55702099996,0.321,0.014,0,
128,128,6514.949,442216.190389,0.224,0.097,0,
129,129,6566.096,442267.338268,0.366,0.143,0,
130,130,6616.365,442317.607134,0.089,0.278,0,
131,131,6667.571,442368.813127,0.142,0.053,0,
132,132,6718.446,442419.688074,0.091,0.051,0,
133,133,6769.176,442470.41822800005,0.106,0.015,0,
134,134,6820.068,442521.309619,0.164,0.058,0,
135,135,6871.239,442572.480941,0.14,0.024,0,
136,136,6921.98,442623.222135,0.112,0.028,0,
137,137,6972.646,442673.888246,0.082,0.03,0,
138,138,7023.95,442725.191728,0.129,0.047,0,
139,139,7074.659,442775.90082299995,0.283,0.154,0,
140,140,7125.571,442826.812759,0.124,0.159,0,
141,141,7176.238,442877.48004999995,0.106,0.018,0,
142,142,7226.938,442928.180307,0.09,0.016,0,
143,143,7277.81,442979.051337,0.11,0.02,0,
144,144,7328.583,443029.824409,0.104,0.006,0,
145,145,7379.684,443080.92541100003,0.164,0.061,0,
146,146,7430.441,443131.68247700005,0.238,0.073,0,
147,147,7481.21,443182.452136,0.212,0.025,0,
148,148,7531.936,443233.17774899997,0.175,0.038,0,
149,149,7582.297,443283.53845,0.08,0.095,0,
150,150,7632.852,443334.094038,0.105,0.025,0,
151,151,7684.002,443385.243333,0.118,0.013,0,
152,152,7735.574,443436.816263,0.09,0.028,0,
153,153,7786.285,443487.52652,0.092,0.002,0,
154,154,7836.835,443538.076403,0.173,0.081,0,
155,155,7887.291,443588.53279800003,0.122,0.051,0,
156,156,7937.716,443638.957522,0.094,0.028,0,
157,157,7988.818,443690.060035,0.187,0.092,0,
158,158,8039.951,443741.192718,0.194,0.007,0,
159,159,8091.236,443792.478023,0.504,0.31,0,
160,160,8141.612,443842.853838,0.146,0.358,0,
161,161,8192.431,443893.672799,0.127,0.019,0,
162,162,8243.533,443944.77513599995,0.16,0.032,0,
163,163,8294.345,443995.586824,0.169,0.009,0,
164,164,8345.06,444046.301489,0.17,0.001,0,
165,165,8396.901,444098.142408,0.234,0.064,0,
166,166,8448.043,444149.28452,0.19,0.044,0,
167,167,8499.123,444200.364389,0.209,0.019,0,
168,168,8550.242,444251.484149,0.157,0.052,0,
170,170,8652.418,444353.65941100003,0.333,0.176,0,
171,171,8703.053,444404.295107,0.151,0.181,0,
172,172,8753.995,444455.23662800004,0.15,0.002,0,
173,173,8805.022,444506.263807,0.196,0.046,0,
174,174,8855.73,444556.971331,0.205,0.009,0,
175,175,8907.39,444608.631482,0.165,0.039,0,
176,176,8958.571,444659.812936,0.124,0.041,0,
177,177,9010.046,444711.28793399996,0.209,0.085,0,
178,178,9060.837,444762.078955,0.117,0.092,0,
179,179,9111.806,444813.048198,0.125,0.008,0,
181,181,9214.108,444915.350143,0.15,0.025,0,
182,182,9264.646,444965.88801500003,0.214,0.064,0,
183,183,9315.243,445016.484742,0.099,0.115,0,
184,184,9366.284,445067.525533,0.131,0.032,0,
185,185,9417.413,445118.654813,0.152,0.021,0,
186,186,9468.267,445169.509292,0.109,0.043,0,
187,187,9519.14,445220.381703,0.157,0.048,0,
188,188,9570.043,445271.285072,0.18,0.022,0,
189,189,9620.632,445321.873589,0.133,0.047,0,
190,190,9671.693,445372.934334,0.183,0.05,0,
