snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,7333.548,435702.16492999997,0.16,0.041,0,
1,1,7384.837,435753.454488,0.321,0.161,0,
2,2,7436.383,435804.99962699995,0.434,0.113,0,
3,3,7487.251,435855.86816300004,0.26,0.173,0,
4,4,7538.581,435907.197862,0.399,0.139,0,
5,5,7589.577,435958.194605,0.314,0.086,0,
6,6,7640.265,436008.882459,0.215,0.098,0,
7,7,7690.929,436059.546186,0.176,0.039,0,
8,8,7742.217,436110.834017,0.165,0.011,0,
9,9,7793.001,436161.617695,0.318,0.153,0,
10,10,7843.495,436212.112036,0.292,0.026,0,
11,11,7894.169,436262.78626599995,0.294,0.002,0,
12,12,7944.556,436313.17296600004,0.181,0.113,0,
13,13,7995.249,436363.866126,0.128,0.053,0,
14,14,8046.11,436414.72681900003,0.166,0.038,0,
15,15,8096.643,436465.25999,0.156,0.009,0,
16,16,8147.457,436516.07375,0.248,0.092,0,
17,17,8198.174,436566.79081700003,0.277,0.028,0,
18,18,8248.607,436617.224302,0.159,0.118,0,
19,19,8299.184,436667.800665,0.182,0.023,0,
20,20,8349.569,436718.18594,0.148,0.034,0,
21,21,8400.168,436768.785034,0.188,0.04,0,
22,22,8450.77,436819.387404,0.181,0.006,0,
23,23,8502.155,436870.772259,0.175,0.006,0,
24,24,8552.993,436921.609637,0.402,0.227,0,
25,25,8603.732,436972.34864299995,0.278,0.125,0,
26,26,8655.196,437023.812646,0.494,0.217,0,
27,27,8706.146,437074.763593,0.271,0.223,0,
28,28,8757.182,437125.799047,0.176,0.094,0,
30,30,8859.008,437227.624972,0.353,0.176,0,
31,31,8909.936,437278.552645,0.269,0.084,0,
32,32,8960.766,437329.382677,0.269,0.0,0,
33,33,9011.454,437380.07066699996,0.302,0.034,0,
34,34,9062.818,437431.43515499996,0.261,0.042,0,
35,35,9113.596,437482.212767,0.268,0.007,0,
36,36,9164.165,437532.781846,0.171,0.097,0,
37,37,9214.638,437583.254693,0.161,0.01,0,
38,38,9265.733,437634.350449,0.193,0.033,0,
39,39,9316.242,437684.85884,0.153,0.04,0,
40,40,9367.242,437735.859011,0.625,0.472,0,
41,41,9417.493,437786.110172,0.153,0.473,0,
42,42,9468.18,437836.797498,0.378,0.226,0,
43,43,9518.794,437887.41082,0.196,0.183,0,
44,44,9569.385,437938.002256,0.238,0.042,0,
45,45,9620.183,437988.80019900005,0.273,0.036,0,
46,46,9670.64,438039.25741099997,0.176,0.097,0,
47,47,9722.598,438091.21497699997,0.169,0.007,0,
48,48,9773.159,438141.776336,0.143,0.025,0,
49,49,9824.463,438193.08036400005,0.162,0.019,0,
50,50,9875.432,438244.048853,0.273,0.111,0,
51,51,9925.921,438294.537713,0.156,0.118,0,
52,52,9976.537,438345.153957,0.15,0.006,0,
53,53,10027.545,438396.161922,0.263,0.112,0,
54,54,10078.409,438447.026069,0.196,0.066,0,
55,55,10129.405,438498.022358,0.423,0.227,0,
56,56,10179.967,438548.584455,0.255,0.168,0,
57,57,10230.531,438599.148097,0.182,0.073,0,
58,58,10281.703,438650.320314,0.352,0.17,0,
59,59,10332.756,438701.373197,0.424,0.072,0,
61,61,10435.027,438803.643745,0.45,0.026,0,
62,62,10486.056,438854.67318399996,0.341,0.109,0,
63,63,10537.291,438905.90846600005,0.267,0.074,0,
64,64,10587.963,438956.579991,0.204,0.062,0,
65,65,10639.463,439008.079753,0.678,0.474,0,
66,66,10690.183,439058.80018300004,0.226,0.452,0,
67,67,10740.914,439109.53155200003,0.205,0.022,0,
68,68,10792.144,439160.761375,0.388,0.183,0,
69,69,10843.463,439212.080416,0.278,0.11,0,
70,70,10894.338,439262.955334,0.295,0.017,0,
71,71,10945.334,439313.95100600005,0.25,0.046,0,
72,72,10995.876,439364.493573,0.197,0.053,0,
73,73,11046.998,439415.614946,0.548,0.351,0,
74,74,11097.398,439466.01561,0.215,0.332,0,
75,75,11148.506,439517.122781,0.42,0.204,0,
76,76,11200.368,439568.98475999996,0.273,0.146,0,
77,77,11251.613,439620.230108,0.388,0.115,0,
78,78,11302.471,439671.088284,0.276,0.112,0,
