snapshot_id,seq_num,time_since_start_ms,timestamp_epoch_ms,latency_ms,jitter_ms,perceived_position_error,bandwidth_per_client_kbps
0,0,2783.225,435702.56576,0.32,0.287,0,
1,1,2834.542,435753.882896,0.255,0.066,0,
2,2,2885.83,435805.17106100003,0.304,0.049,0,
3,3,2937.026,435856.36743700004,0.393,0.089,0,
4,4,2988.229,435907.56993500004,0.362,0.031,0,
5,5,3039.053,435958.39396899997,0.177,0.184,0,
6,6,3089.719,436009.060087,0.234,0.056,0,
7,7,3140.457,436059.79798800003,0.241,0.007,0,
8,8,3191.729,436111.06994099997,0.218,0.023,0,
9,9,3242.214,436161.554957,0.13,0.087,0,
10,10,3292.795,436212.136482,0.09,0.04,0,
11,11,3343.354,436262.69560499996,0.077,0.013,0,
13,13,3444.646,436363.987585,0.097,0.021,0,
14,14,3495.58,436414.921099,0.179,0.082,0,
15,15,3546.065,436465.406433,0.145,0.034,0,
16,16,3597.115,436516.455902,0.383,0.238,0,
17,17,3647.521,436566.862754,0.165,0.217,0,
18,18,3698.054,436617.395506,0.171,0.006,0,
19,19,3748.631,436667.97226199997,0.225,0.054,0,
20,20,3798.939,436718.28007800004,0.093,0.132,0,
21,21,3849.59,436768.931383,0.205,0.112,0,
22,22,3900.27,436819.611119,0.252,0.047,0,
23,23,3951.571,436870.912448,0.127,0.125,0,
24,24,4002.432,436921.77300499997,0.224,0.097,0,
25,25,4052.996,436972.337089,0.1,0.124,0,
26,26,4104.574,437023.914972,0.195,0.095,0,
27,27,4155.497,437074.838275,0.138,0.057,0,
28,28,4206.604,437125.94521599996,0.14,0.002,0,
29,29,4257.483,437176.823919,0.126,0.015,0,
30,30,4308.433,437227.77410700003,0.149,0.024,0,
31,31,4359.213,437278.554488,0.103,0.047,0,
32,32,4410.132,437329.472876,0.148,0.045,0,
33,33,4461.601,437380.942326,0.829,0.681,0,
34,34,4512.835,437432.17662,0.786,0.043,0,
35,35,4562.999,437482.339787,0.187,0.6,0,
36,36,4613.581,437532.922192,0.154,0.032,0,
37,37,4664.069,437583.410725,0.133,0.022,0,
38,38,4715.146,437634.487486,0.128,0.005,0,
39,39,4765.639,437684.980351,0.135,0.008,0,
40,40,4816.115,437735.456286,0.085,0.05,0,
41,41,4866.863,437786.20400300005,0.072,0.014,0,
42,42,4917.597,437836.93812199996,0.201,0.129,0,
43,43,4968.093,437887.434412,0.079,0.122,0,
44,44,5018.839,437938.18025699997,0.154,0.075,0,
45,45,5069.493,437988.83379199996,0.14,0.013,0,
46,46,5120.087,438039.427821,0.183,0.043,0,
47,47,5171.977,438091.318396,0.118,0.065,0,
48,48,5222.572,438141.913531,0.139,0.02,0,
49,49,5274.095,438193.436704,0.282,0.144,0,
50,50,5324.842,438244.18324,0.21,0.072,0,
51,51,5375.299,438294.640276,0.117,0.094,0,
